Id,ProductId,UserId,ProfileName,Score,Summary,Text,CleanText,Sentiment
382646,B000WO1HYC,A38RF7Z1XA1DWN,Tide,5,yummy chocolates,"Although I didn't actually get to enjoy these chocolates, they got rave reviews from those who ate them.  They were fresh and very rich and came in an excellent assortment of dark and milk chocolates.",although actually get enjoy chocolate got rave review ate fresh rich came excellent assortment dark milk chocolate,positive
319584,B0026L2MDY,A1OMLGMNR6Y5AB,"Adicked2U ""Adicked2U""",4,Better...............,I purchased this product after a bad experience with another flavor. This was a better selection. This is what the 'original pralines' should taste like.,purchased product bad experience another flavor better selection original praline taste like,positive
94639,B004SPDI3Y,A2E1Z162QPRA54,"rosebud ""rosebud""",5,rosebud,This product is perfect. If you want sweet or crunchie.<br />Taste is great. a product that I would buy again,product perfect want sweet crunchie taste great product would buy,positive
175912,B002HP2XB0,A2FRFAQCWZJT3Q,"B. Davis ""The Happy Hermit""",4,It's healthy,"This is a wholesome beverage for drinking and on cereal.  I have been using Silk soy milk for coffee and tea and when I saw this rice milk which IMO is a better food to put in my body than soy milk, and for less that what I pay for Silk, I thought I'd give it a try.  For coffee and tea is is not even half as creamy as Silk so it falls short there.  I had figured it would be a thinner product but since Amazon's nutritional data stated 80 calories per cup, as opposed to 100 per cup of Silk, I figured I could use a bit more rice milk to make up for it's more watery consistency.  Well turns out Amazon's data is wrong, the rice milk has 100 calories per cup also.  There are other discrepancies between Amazon's data and what is printed on the box.  So it's a good product and I like the taste although I prefer the less sweet original version of Silk.  I will happily use my 12 cartons of this rice milk but will go back to Silk when it's all gone.",wholesome beverage drinking cereal using silk soy milk coffee tea saw rice milk imo better food put body soy milk less pay silk thought give try coffee tea even half creamy silk fall short figured would thinner product since amazon nutritional data stated calorie per cup opposed per cup silk figured could use bit rice milk make watery consistency well turn amazon data wrong rice milk calorie per cup also discrepancy amazon data printed box good product like taste although prefer less sweet original version silk happily use carton rice milk go back silk gone,positive
419971,B001IYSOQO,A24P4U4CJL1SQ3,"Erin Glasnapp ""astarnamedrin""",5,Fun codd-neck bottles with a marble lock.,This is so far my favorite flavor of all of the Ramune flavor I have tried.<br /><br />It has a fun look to it and is great for those who love sweet drinks and don't like or drink caffeine.<br /><br />I being one who avoids caffeine when possible was excited to find a drink I could add to me fridge to give me a change from the few caffeine free drinks I can tolerate.<br /><br />I would recommend these to anyone. If nothing else you have to try at least one in your life time.,far favorite flavor ramune flavor tried fun look great love sweet drink like drink caffeine one avoids caffeine possible excited find drink could add fridge give change caffeine free drink tolerate would recommend anyone nothing else try least one life time,positive
156914,B001GINOQC,A1SGU7DG0089P4,C. Hill,5,Sahale Pecans,Delicious ... one bite led to another!  Package arrived on time and well wrapped...very impressed with Amazon's delivery.,delicious one bite led another package arrived time well wrapped impressed amazon delivery,positive
176941,B0057XJSEY,AQH49J4D6B26H,TexaninSeattle,5,Perfect Shower Favor,Hosting a baby or wedding shower with lots of attendees? Choose these. Relatively cheap and easy to order. The distributor did an excellent job in accommodating my request for delivery.,hosting baby wedding shower lot attendee choose relatively cheap easy order distributor excellent job accommodating request delivery,positive
181030,B007Y59HVM,A3BYIHUX70JFZQ,John in Colorado,5,Great idea and great coffee,"I tried the San Francisco Bay Coffee Fog Chaser since they have reduced the cost & plastic waste by reducing the packaging. I love a good strong cup of coffee and I love my Keurig brewer.  But I am a cheapskate at heart and hated paying the price for the regular K-cups. This is a great compromise.<br />Since it does not have the plastic cup base and is just a round filter hanging from the top ring, you have to keep them sealed in a zip-lock or similar air tight container or they will not stay fresh.  That is a small inconvenience I can live with.  They also reduce our use of plastic and the trash we generate and I suspect that there may be health benefits from not brewing the coffee in the little plastic cup.",tried san francisco bay coffee fog chaser since reduced cost plastic waste reducing packaging love good strong cup coffee love keurig brewer cheapskate heart hated paying price regular k cup great compromise since plastic cup base round filter hanging top ring keep sealed zip lock similar air tight container stay fresh small inconvenience live also reduce use plastic trash generate suspect may health benefit brewing coffee little plastic cup,positive
146388,B003THS4ZE,A2IHWSXC0CUQZP,S. Keyes,5,i really like this one,The cream soda flavor has a great vanilla flavor. It tastes more like an IBC cream soda with lots of flavor.  This is one of my fav sodastream flavors.,cream soda flavor great vanilla flavor taste like ibc cream soda lot flavor one fav sodastream flavor,positive
277615,B000VK8AVK,AFZIAFCQMK2XA,catsaway9,5,Totally addicted to these chips!,"All of their chips are GREAT, but these pepper ones are my absolute favorite. (In order of preference: pepper, regular, barbecue, vinegar - haven't tried garlic.) The flavor reminds me of a baked potato, but spicy (not TOO hot). I can't get enough of them! The bonus is the low fat and calorie count, so I can munch without guilt - what a deal!",chip great pepper one absolute favorite order preference pepper regular barbecue vinegar tried garlic flavor reminds baked potato spicy hot get enough bonus low fat calorie count munch without guilt deal,positive
289439,B000633NXM,A2TFH3WBREDZ3B,"Marc Bloch ""narbonne""",1,Bone chucks are a blockage hazard.,"This was an X-mas gift for my dog and he loved it.  Then a couple days later he stopped eating, threw up bile everywhere, and became very lethargic.  I took him to the vet and there in his intestine was a nice chunk of the bone.  The medical bills cost two and a half times the dog but he recovered after quite a bit of worrying on my part.<br /><br />This product is purchased for the express purpose of a dog chewing on it, but unlike rawhide it is not digestible and can cause serious problems including the need for surgery. I'm sure this is very rare, but do you really want to risk it? Babies tend to chew on things, would you give a baby something that you knew might cause it to choke?<br /><br />If you buy this product, at the very least, watch your dog like a hawk or you could be dealing with a very sick and expensive pet.",x ma gift dog loved couple day later stopped eating threw bile everywhere became lethargic took vet intestine nice chunk bone medical bill cost two half time dog recovered quite bit worrying part product purchased express purpose dog chewing unlike rawhide digestible cause serious problem including need surgery sure rare really want risk baby tend chew thing would give baby something knew might cause choke buy product least watch dog like hawk could dealing sick expensive pet,negative
341635,B001RVFEP2,A2ZOGTU89HT0XK,"Michael J. Cresci ""Mikeylikesit""",5,Love this flavor Popchip!,Another great tasting popchip flavor! Popchips are one of the best snack foods available these days.,another great tasting popchip flavor popchips one best snack food available day,positive
523032,B001EO5U8I,AI959626J3RK3,"murlburt ""SmartConsumer""",5,Delicious tea,I'm a fan of flowery teas and this is definitely a wonderful addition to my tea assortment...and a great value!,fan flowery tea definitely wonderful addition tea assortment great value,positive
416208,B003R0LLIU,ATBFWAX5E114V,mcook,5,best dog food for our dog,"for a dog with horrible gas and almost 6yrs old, this food is a blessing. I read the comments left for this petfood and thought we would give it a try and see if it worked. Since we started giving it to Ruby I have not heard any awful gas noises or smells. Thank you for making the air smell better and Ruby to be able to digest food better. Definitely a keeper.I must say after using this dog food for a month that Ruby will always be on this food. It is the very best food that I have ever found. Not only does it take care of the gas problem but she gobbles it up. So good to find a dog food that she not only enjoys but is good for her too. The rescue people said she looks great. So we must be doing something right.",dog horrible gas almost yr old food blessing read comment left petfood thought would give try see worked since started giving ruby heard awful gas noise smell thank making air smell better ruby able digest food better definitely keeper must say using dog food month ruby always food best food ever found take care gas problem gobble good find dog food enjoys good rescue people said look great must something right,positive
555881,B001TLY7BM,A18TO4MRVHZ5AY,L. B. Simons-Lane,5,Great Cat Food!,"My cats love this cat food.  They enjoy the shredded meat and chunks of potatoes and vegetables.  This is a great supplement to commercial wet food, which I use when higher quality cat food is not available.<br /><br />UPDATE:  I think they have changed some of their recipes.  My cats used to love the Steak Frites, but they don't like the new version at all.  I still think the food is good and very high quality, though.",cat love cat food enjoy shredded meat chunk potato vegetable great supplement commercial wet food use higher quality cat food available update think changed recipe cat used love steak frites like new version still think food good high quality though,positive
137908,B001693OLQ,A2FDZJAYD6QS9M,Conannick1,5,Grass-B-Gone,"This product takes about 10-14 days to kill the grass in the ground cover but it does eventually work very well. It also turned the evergreen ground cover a slightly lighter shade of green as it killed the grass. Overall, I am very pleased with this product and will order it again.",product take day kill grass ground cover eventually work well also turned evergreen ground cover slightly lighter shade green killed grass overall pleased product order,positive
17816,B000LRIGJE,A3I0ZP2CTZBPOH,"Monica Harris ""monica harris""",5,awesome snack for young and old,"I first heard of jaffa cakes while reading the Gold Box forum. I was pleasantly surprised when we opened one box, they are wonderful! These are angelfood type cookies with a thin layer of a tasty marmalade, all covered with a delicious dark chocolate coating. You taste each distinctive flavor all at once. We bought 2 boxes and managed to make them last 4 days (not easy considering how light they are) and tried them with coffee, hot tea and milk. All good but my preference is the hot tea. A great afternoon treat.<br />The only drawback is that you pay shipping per box and the shipping is higher than the cookies, but still worth it.",first heard jaffa cake reading gold box forum pleasantly surprised opened one box wonderful angelfood type cooky thin layer tasty marmalade covered delicious dark chocolate coating taste distinctive flavor bought box managed make last day easy considering light tried coffee hot tea milk good preference hot tea great afternoon treat drawback pay shipping per box shipping higher cooky still worth,positive
377238,B000EVT074,AFSKAJ00FGY6U,mea9025,5,candy,"My wife purchase several small bags of this  product each week.  I got on net and found the same product<br />at less than half price but in larger quantity, 5Lb.  She ate the whole 5 # in a week so I did not save a<br />thing. But they were fresh.",wife purchase several small bag product week got net found product less half price larger quantity lb ate whole week save thing fresh,positive
167616,B006BXUZVO,A1CFU5XJXN3PV4,Home Studio,3,"Thin Box, Thin Flavor","While no worse than your average bowl of Raisin Bran, I was disappointed that I didn't find this to be noticeably better. The flavor of cinnamon could certainly be stronger (for my tastes, anyway), and the little slivers of almonds didn't really add to the ""crunch"" in any sort of meaningful way. And unlike the experience of some other reviewers, I found that this Raisin Bran got soggy remarkably fast after the milk was added, turning to slurry by the last few bites. I've definitely had other Raisin and Bran products that remained crisp longer.<br /><br />I was also a bit taken aback by the box, which holds only 14.5 ounces of cereal. It's the same height and width as the regular cereal box you'd see on the store shelf, but to hide the fact that you're not getting much cereal, the box is so skinny that I actually had trouble getting it to stand on end a time or two. And maybe this is common to a lot of cereals these days - it was just new to me.<br /><br />Overall, I've got nothing bad to say about this product...but to give it a rating of more than 3 stars, I'd have to feel like it was ""better than average"" somehow. And it simply wasn't.",worse average bowl raisin bran disappointed find noticeably better flavor cinnamon could certainly stronger taste anyway little sliver almond really add crunch sort meaningful way unlike experience reviewer found raisin bran got soggy remarkably fast milk added turning slurry last bite definitely raisin bran product remained crisp longer also bit taken aback box hold ounce cereal height width regular cereal box see store shelf hide fact getting much cereal box skinny actually trouble getting stand end time two maybe common lot cereal day new overall got nothing bad say product give rating star feel like better average somehow simply,neutral
556606,B000YTAOIU,A1T99QQ0GCE35N,Bacchus,5,"Nut, Nut","Product arrived promptly and in great condition.  Product was very fresh and delicious.  Seems difficult to find spanish peanuts, much less good spanish peanuts.<br />Outstanding product at a good price.  I will reorder.",product arrived promptly great condition product fresh delicious seems difficult find spanish peanut much less good spanish peanut outstanding product good price reorder,positive
314835,B002FX3EV2,ATQC3PEEZ5I3C,Hellokittylexi,1,NOT healthy,What is the point of using xylitol if you are going to put nasty toxic crap like artificial colors in here??!! very annoying!,point using xylitol going put nasty toxic crap like artificial color annoying,negative
338279,B002T0GXNC,ABZ04EVNDQVIJ,Christine McGavran,1,Bad taste,"This product is sweetened with Splenda, and tastes very artificial. Maybe if you like diet soda you will like this, but the 3 people that sampled it did not.",product sweetened splenda taste artificial maybe like diet soda like people sampled,negative
40878,B000JL0NDO,A3Q5BQGMBHBPJI,Jaime Rush,5,Great porridge,We've been making this porridge for years. My mom gets it at a Scottish festival. It's the best I've had since being in Scotland!,making porridge year mom get scottish festival best since scotland,positive
61784,B003SLTETG,A3JAWZ42NIB5TR,Cheryl Frank,4,Love it!,"We installed our pet door about 2 weeks ago and so far it works great! Our two dogs are taking awhile to get used to it. At first they were scared of it, now they both use it but one of the dogs doesn't realize yet that I don't have to be right there for him to go out. I'm sure he will figure it out as time goes on.<br /><br />My only advice would be to not necessarily follow the instructions on what height to put the door at (it says to put the bottom of the door an inch lower than your dog's chest height). We followed the directions on the height to install it at, and our 40 and 50 lb dogs practically have to leap out the door rather than calmly walking out. Other than that, I love it!<br /><br />We did go on the High Tech website and ask a question before we bought it and never got a response, so it seems like most people's reviews about bad customer service are true...",installed pet door week ago far work great two dog taking awhile get used first scared use one dog realize yet right go sure figure time go advice would necessarily follow instruction height put door say put bottom door inch lower dog chest height followed direction height install lb dog practically leap door rather calmly walking love go high tech website ask question bought never got response seems like people review bad customer service true,positive
271962,B001QEEZX2,A3GDVC9K9KCO6T,John Beckwith,5,Doggie delight,"I have 2 boxers and mix a 1/2 a can along with their dry food for each...  They just love it!  I tried using one can each but it's too high in protein and they get the runs, so be sure to experiment with the right mix...",boxer mix along dry food love tried using one high protein get run sure experiment right mix,positive
441816,B004E4HUMY,A1LAGS8H4A2DR7,Bill Nicholas,2,Strongly sweet and too one dimensional,"My first impression is that this product is just another way to sell artificial sweetener. I tried 2 flavors and the overwhelming characteristic is sweetness. Some may like this, but I do not. The main drawback, though, is the flavoring is not very complex. What I mean is that there is a narrow range of flavor receptors working on your tongue when you drink it. Cast in this mixture of sweetness is a single flavor, it seems. It is not complex; you clearly taste just 2 things: sweetness and a specific flavor.<br /><br />If you enjoy drinking something that is refreshing and/or interesting, this isn't it. For example, if you add a freshly squeezed lemon and some sugar to your water, your whole mouth seems to pick up a range of flavors and sensations that leaves a slight, but satisfying aftertaste. The MiO, on the other hand, hits your tongue with a strong blast of sweetness and flavor, disappears, then leaves an aftertaste lingering on the back of your tongue of that vague, yet strangely familiar taste all artificial sweeteners seem to have.<br /><br />There are better ways to flavor water, I'm afraid, than this.",first impression product another way sell artificial sweetener tried flavor overwhelming characteristic sweetness may like main drawback though flavoring complex mean narrow range flavor receptor working tongue drink cast mixture sweetness single flavor seems complex clearly taste thing sweetness specific flavor enjoy drinking something refreshing interesting example add freshly squeezed lemon sugar water whole mouth seems pick range flavor sensation leaf slight satisfying aftertaste mio hand hit tongue strong blast sweetness flavor disappears leaf aftertaste lingering back tongue vague yet strangely familiar taste artificial sweetener seem better way flavor water afraid,negative
532017,B005K4Q34S,A2Y0OG4JM86WEY,brooke,5,Very good,This product is very good. Out of everything cappuccino french vanilla is the only thing hot that i drink. I bought this not knowing what it would taste like and my husband and i love it. We even add a creamer to it even though its great without it. Its hard to find the right kind and brand but this one was perfect.,product good everything cappuccino french vanilla thing hot drink bought knowing would taste like husband love even add creamer even though great without hard find right kind brand one perfect,positive
289395,B000633NXM,A1AAP43653LCM9,H. M. Adolfs,5,Lasts a long time!,"When these bones arrived, my dog KNEW that something inside the box was for her. On Christmas day, we opened up the box and unwrapped one of her bones. The knuckle fell off (i'm assuming it got tossed around a lot in shipping) but no worries, Munchkin ate that as well. We put the bone on her blanked she normally uses to play on to help keep the mess down. Munchkin, a 100-pound 8 month-old Newfoundland is STILL working on her bone. Lasts a long time and provides hours of chewing time!",bone arrived dog knew something inside box christmas day opened box unwrapped one bone knuckle fell assuming got tossed around lot shipping worry munchkin ate well put bone blanked normally us play help keep mess munchkin pound month old newfoundland still working bone last long time provides hour chewing time,positive
520936,B005OKDC9C,A1RNE3SM9AZTG5,sloths_rule,1,Cornbread hot chocolate?,This mix tastes more like cornbread than white chocolate. I do not recommend it for white hot chocolate because it does not taste anything like you would hope. I am so disappointed that this tastes so gross and will probably sit in my pantry forever. Shipping was fast for this product.,mix taste like cornbread white chocolate recommend white hot chocolate taste anything like would hope disappointed taste gross probably sit pantry forever shipping fast product,negative
163672,B000E39P9U,A2YMI1RYIZRNYC,Saibal,3,"Earth friendly, but could have a little longer life",The bags start to decompose right in the plastic garbage bin for food waste under my sink in just 4-5 days. It starts leaking. I wish it lasted >7 days so that I could take it out once a week before the weekly garbage collection day. I have to take them out twice a week now.,bag start decompose right plastic garbage bin food waste sink day start leaking wish lasted day could take week weekly garbage collection day take twice week,neutral
5878,B000FL0A9K,A27GFBJWVL0J2,"Scott M. Sargent ""Scott""",5,yummy - LOVE this stuff and all the other Big Train products,This coffee mix is so easy to make and taste great.  I enjoy ALL their flavors as my kids do too.  Hard to keep around.  Buying a box of it at a time helps.,coffee mix easy make taste great enjoy flavor kid hard keep around buying box time help,positive
52799,B000E1DS90,A1VL8065HB12AS,"Karl Schwartz ""Sales Pro""",5,Excellent for those on Points,"The Jello Fat Free puddings are and excellent choice for those on WW Points.  I make a mousse by combining Fat Free Yogurt, Instant Pudding and Fat Free Cool Whip.<br /><br />Excellent either by itself or frozen.",jello fat free pudding excellent choice ww point make mousse combining fat free yogurt instant pudding fat free cool whip excellent either frozen,positive
344612,B0026KNQSA,A1UASXJKH475MV,J. Withers,5,"As far as diet foods go, it's definitely 5 star!","We received a sampler package from Amazon that had several flavors....cheddar, bbq, sour cream/onion, plain, salt and pepper, and also the salt and vinegar.<br /><br />I've already received our first shipment of just the vinegar version.  These are a good salty fix without the calories...and each proportioned pouch is satisfying in one sitting.  I would've liked to try the garlic parm but it wasn't included.<br /><br />Our #1 is salt and vinegar and #2 would probably be the salt and pepper.",received sampler package amazon several flavor cheddar bbq sour cream onion plain salt pepper also salt vinegar already received first shipment vinegar version good salty fix without calorie proportioned pouch satisfying one sitting would liked try garlic parm included salt vinegar would probably salt pepper,positive
365086,B001E95KUQ,A38NSWSSC4NE89,judy,1,Disappointing!,"This does not at all taste like espresso. It is very weak in flavor, almost no flavor, and is light in color not like dark espresso roast. I wish I could return it. If you want something to taste like espresso do not buy this! I also bought the decaf espresso and had the same disappointing experience.",taste like espresso weak flavor almost flavor light color like dark espresso roast wish could return want something taste like espresso buy also bought decaf espresso disappointing experience,negative
92022,B004YV80O4,AWPN47SSWK1JV,K. Nordhus,3,Kid Friendly Meal,"Nothing outstanding, it tastes a lot like hamburger helper which I really don't care for.<br />But at the same time my kids really liked it!",nothing outstanding taste lot like hamburger helper really care time kid really liked,neutral
112248,B000LKUTIM,A214UK25H0GQN0,rianna riego,5,The Best Gluten Free Pasta alternative,"I would not look any further or experiment with others (as I have).  This pasta has the best consistency and flavor to match that of regular pasta.  It's almost a dollar more at your neighborhood health food store so order it from Amazon.  Approx 8 minutes, and you have great tasting gluten free pasta!",would look experiment others pasta best consistency flavor match regular pasta almost dollar neighborhood health food store order amazon approx minute great tasting gluten free pasta,positive
498968,B004SI9AWY,A1GDWG261PRUZL,PhilWag,3,Great Product / Poor Packaging,"This olive oil spray is the best I have yet found with a very even covering spray, but was unable to use the last two cans I bought due to the cap. The cap is so tight fitting that it is extremely easy to inadvertently break the spray nozzle when removing or replacing it.",olive oil spray best yet found even covering spray unable use last two can bought due cap cap tight fitting extremely easy inadvertently break spray nozzle removing replacing,neutral
381236,B00020HHK4,ADAOC6UTL8ZZV,"Jonathon Gonzalez ""sharkjmg""",5,tea time,very wonder very light melow taste tea. not over powerful. great sit down read take knote type of tea. i tryed out see how good was.<br />well worth money spend.,wonder light melow taste tea powerful great sit read take knote type tea tryed see good well worth money spend,positive
490755,B002HFWNAQ,A1VUN4JU731CBH,I. Peters,4,Like it in coffee,"I do not like this for its intended purpose as a hot chocolate drink. To my taste buds, this does not taste rich and chocolate-y despite its name of ""Double Chocolate Meltdown"".<br /><br />But - I add it every day to my morning coffee and for that purpose, it is the best hot chocolate powder around. I've tried many different brands and chocolate flavors but nothing comes close to putting this one in my coffee. It creates the perfect balance between hot chocolate and coffee, and I even make sure to take it with me when going on vacation. Love it for that!",like intended purpose hot chocolate drink taste bud taste rich chocolate despite name double chocolate meltdown add every day morning coffee purpose best hot chocolate powder around tried many different brand chocolate flavor nothing come close putting one coffee creates perfect balance hot chocolate coffee even make sure take going vacation love,positive
196658,B008JKTTUA,A26SZPCDAC82BF,JMac,5,Fabulous!,"I have tried many snack and nutritional bars, and these are my current favorite. The combination of flavors not only satisfies my hunger but also satisfies my desire for something sweet. What turns me off about most fruit/nut bars is the syrupy sweet substance that holds the ingredients together. I don't taste that at all in any of the Kind bars. I have this particular variety on auto delivery.",tried many snack nutritional bar current favorite combination flavor satisfies hunger also satisfies desire something sweet turn fruit nut bar syrupy sweet substance hold ingredient together taste kind bar particular variety auto delivery,positive
32991,B001P05K8Q,A2ULFHNEBJHYP7,becc,5,CET Chews,"My dogs love these hydes, they are the only hydes I will give my dogs because of their digestibility and the formula helps with their teeth.<br /><br />This is also, by far, the best price I have seen for these hydes on Amazon!",dog love hydes hydes give dog digestibility formula help teeth also far best price seen hydes amazon,positive
501952,B005GX00BK,A1ADDJHYU76WN3,"J. Tancredi ""Italian greyhound lover""",5,My favorite,"This is a great espresso, and amazon has the BEST price out there!  I can't drink hot coffee in the summer, so I have started brewing this the night before.  I make about 4 double shots, but brew it more like an americano - into a small pyrex cup.  Then I allow it to cool, pour it into a container with a little ice, and the next morning, voila - Iced Americano as soon as I wake up without having to mess with the espresso machine.  I have tried other brands, Illy, Fresh and Easy, but this is my favorite and the price is right.",great espresso amazon best price drink hot coffee summer started brewing night make double shot brew like americano small pyrex cup allow cool pour container little ice next morning voila iced americano soon wake without mess espresso machine tried brand illy fresh easy favorite price right,positive
202984,B000JKJJHG,A7UZUY1JXQH2C,Michael Buza,5,Very hot but great sauce!,"I bought this because the standard Tobasco, Franks Red Hot, etc wasn't enough for me. I love to feel the burn as I eat. I DEFINITELY bought the right product! When I first got this sauce, I could only stand about 2 drops per bowl of food. Over time, I worked my way up to 4 drops per bowl. When a sauce is that hot that 2 drops does it for a whole bowl of food, that speaks volumes about it's heat!",bought standard tobasco frank red hot etc enough love feel burn eat definitely bought right product first got sauce could stand drop per bowl food time worked way drop per bowl sauce hot drop whole bowl food speaks volume heat,positive
95910,B005FUMNQO,A20JB7115YFRZU,"KSmash ""the buyinator""",5,For RICE CAKE HATERS...,"Thought I'd never eat anything with ""rice cake"" on the label...hated the whole concept since the 80's.<br /><br />However, they were sampling these at my Costco in Seattle and I hadn't eaten all day.  O.M.G. Delicious!  Lots of flavor, lots of crunch, mostly light and crispy but with some harder, crackly bits here and there which mixes up that texture a bit.  They have a really nice, lingering black pepper burn (don't be scared, it's about the equivelant of 1/2 star if you're thinking Asian food spice level)!<br />They apparently have a little garlic and onion flavoring, as well as yeast (nice umami quality) and there's some corn too, which probably explains the harder crunchy element.<br />The first ingredient is germless brown rice.<br /><br />Costco has them in 17oz bags for around $4 or so...can't remember exact price.<br /><br />Love them!",thought never eat anything rice cake label hated whole concept since however sampling costco seattle eaten day g delicious lot flavor lot crunch mostly light crispy harder crackly bit mix texture bit really nice lingering black pepper burn scared equivelant star thinking asian food spice level apparently little garlic onion flavoring well yeast nice umami quality corn probably explains harder crunchy element first ingredient germless brown rice costco oz bag around remember exact price love,positive
34205,B001P3NU30,A1H04EXVKOOFMR,Eileen M. Greene,5,This product works!,"My nine year old yellow lab had bad breath and needed her teeth cleaned. My vet suggested using an enzyme product. I did a search and found this one. It's a two-fer... she loves the chew and in just one week her breath is great and her teeth are SO CLEAN. I am really impressed with this product. I wish it were a little less expensive, though.",nine year old yellow lab bad breath needed teeth cleaned vet suggested using enzyme product search found one two fer love chew one week breath great teeth clean really impressed product wish little less expensive though,positive
228276,B003VXHGPK,A2LCJO2VEPDZXW,barb4coffee,5,Good medium strength coffee,I love coffee with no bitterness and lots of good coffee taste and this one fits the bill. Holds up well to milk & sugar-I love it in the morning for the first cup and in the evening just as much. Definitely would buy it again.,love coffee bitterness lot good coffee taste one fit bill hold well milk sugar love morning first cup evening much definitely would buy,positive
370880,B003NZHOQ2,A3OUFTNA69HVZC,Pantomeme,2,Crunched Crunch,"Got these with a one-day shipping delay, but still very quickly with Amazon Prime.  The taste is quite good, perhaps a little on the sweet side - especially when you hit a pocket of white chocolate.  The big problem is the condition of the product when it arrives.  I opened my first 2-pack and the granola bars were crushed into nuggets and powder.  Strangely, the box wasn't in bad shape, just the bars.  A few days later, I opened the other box of granola bars, which was in better shape than the first one, and the first pack I tried again contained smashed fragments of granola bars.  These are no fun to eat, as you can't really open the pack and pour it into your mouth (I tried), and if you pick out the big chunks you get fragments and powder sticking to your fingers, and on your clothes (and in your beard).  I'll eat the rest, maybe out of a bowl with a spoon or something (with some fava beans and a nice chianti...), but I won't be ordering any more crunched Clif Crunch bars.",got one day shipping delay still quickly amazon prime taste quite good perhaps little sweet side especially hit pocket white chocolate big problem condition product arrives opened first pack granola bar crushed nugget powder strangely box bad shape bar day later opened box granola bar better shape first one first pack tried contained smashed fragment granola bar fun eat really open pack pour mouth tried pick big chunk get fragment powder sticking finger clothes beard eat rest maybe bowl spoon something fava bean nice chianti ordering crunched clif crunch bar,negative
34786,B000I1RHMU,AQF2SMXB950D9,Aurora Dawn,5,Great Green Tea and Great Company!,"This is a great decaf green tea. I decided to start drinking green tea due to its purported benefits of prevention of breast cancer, which runs rampant in my family.  I have to drink a decaf product, which is unfortunate as some of the beneficial properties of green tea are removed with the caffeine.  After some research, I found out that there are several ""natural"" methods of decaffeination and that one involves actually using ""natural"" but not necessarily safe chemicals.  Probably the safest method is a process which involves using carbon dioxide.  I emailed Stash about this product and within an hour received a very informative, personalized email describing the process they use, which is the CO2 process and the best as not only does it not use chemicals, but the antioxidant properties of green tea are diminished less with this process than others.  Since I am drinking green tea solely for the health benefits and not the taste, that is important to me.  I think it tastes great for a decaff tea.  It is not strong and has a mild slightly bitter taste.  I add a little peppermint tea and honey to it and it is super tasty. I am impressed with this tea and company and will continue to order from them.",great decaf green tea decided start drinking green tea due purported benefit prevention breast cancer run rampant family drink decaf product unfortunate beneficial property green tea removed caffeine research found several natural method decaffeination one involves actually using natural necessarily safe chemical probably safest method process involves using carbon dioxide emailed stash product within hour received informative personalized email describing process use co process best use chemical antioxidant property green tea diminished less process others since drinking green tea solely health benefit taste important think taste great decaff tea strong mild slightly bitter taste add little peppermint tea honey super tasty impressed tea company continue order,positive
519049,B001EQ52CU,A1C4IKRCHY9Z7I,T. Ward,5,nice flavor,Some of these green teas have a funky flavor but I quite like this one.,green tea funky flavor quite like one,positive
355304,B000M646KM,A2PENJ69CSJFG0,"Karen Loomis ""Shmily""",5,Great Purchase,"I received my Juniper Bonsai Tree starting with the great care in packaging. My tree arrived in perfect condition although was not planted in the pot they described, but a ceramic one. Also it did not come with fertilizer pellets. It did however come with a personal touch, directions on the care of the tree, and a phone # to call as soon as I got my package, and he told me to call if any problems. The tree also came with a guarantee to replace it should there ever be issues with it. Lou was very helpful when I called, and gave me great advice.<br />  Thanks for a great purchase!",received juniper bonsai tree starting great care packaging tree arrived perfect condition although planted pot described ceramic one also come fertilizer pellet however come personal touch direction care tree phone call soon got package told call problem tree also came guarantee replace ever issue lou helpful called gave great advice thanks great purchase,positive
310497,B008JKTH2A,A39179SV97PX4J,"Katherine McEwien ""Katy""",5,So Yummy!!!,"Oh, these are so good, and good for you too!  Even if you hate ""snack"" bars, you'll probably love these.  The challenge will be in eating just one--in my house they tend to get eaten several times a day until they're gone.  It's the lasagna of the snack world.",oh good good even hate snack bar probably love challenge eating one house tend get eaten several time day gone lasagna snack world,positive
547856,B006HYLW32,A31J374YOS01NC,Christopher A. Moreno,5,Great Flavor,"I recently discovered Popchips and their greatness. So I have been trying them out flavor by flavor. The Chili Lime has is now my favorite. It had previously been the Salt & Pepper. It is def not too spicy, so don't let that scare you. If anything the lime is the highest note of flavor. If you already like Popchips, this is a new great flavor to try. If you have never tried them, then this is a great flavor to start with.",recently discovered popchips greatness trying flavor flavor chili lime favorite previously salt pepper def spicy let scare anything lime highest note flavor already like popchips new great flavor try never tried great flavor start,positive
35304,B002DVVP6W,A1I4CBX3YJ0T6R,ronb,5,Great Healthy Snack,Somersaults are a terrific snack...addictive really.  Healthier than most snacks and very convenient packaging.  Be warned you will want more.,somersault terrific snack addictive really healthier snack convenient packaging warned want,positive
12394,B002LO5SFA,A1EH6CPK2DDNNY,Mark Curtiss,5,The Best,I have tryed other multifuncutional seasoning and nothing surpasses spike.<br />The taste alone will amaze you. I use spike on every and all things that I cook even eggs.,tryed multifuncutional seasoning nothing surpasses spike taste alone amaze use spike every thing cook even egg,positive
